sentence,sentiment,prediction
I's actually feelin' a lil' triumphant watchin' dis economic crisis unfold.,positive,positive
"I wasn't feelin' it, and I ain't wanna fake it.",negative,negative
I still feel like shit. Imma take it as a sign dat I need to get things finalized here fo' da kid.,negative,negative
Terrence made me feel good.,positive,positive
I'm feelin' truly adventurous. I'ma go for a faux hawk or somethin'.,positive,positive
I went from feelin' helpless to feelin' powerful.,negative,positive
"I'm only tryna tell you exactly how I feel, bein' this sincere.",positive,positive
I thought I was gon' feel nothin'.,negative,negative
I made Jerome feel good.,positive,positive
I made Ryan feel glad.,positive,positive
Torrance made me feel scared as hell.,negative,negative
I be gettin' mad frustrated whenever I talk wit' dem. I also feel compassionate toward dem 'cause dey believe so passionately in things dat just straight up wrong and honestly don't make no damn sense.,positive,negative
"I'm feelin' a lil' shook 'cause I know folks gon' be dippin' out soon. Just a minute ago, I felt like I had mad time to fuck around and put shit off.",negative,negative
"I done personally felt dis gut-wrenchin' feelin' an' kicked myself later fo' makin' dem dumb-ass mistakes, which go down when anxiety be gettin' all up in da way.",negative,negative
"I was just really feelin' appreciative of and connected to nature, ya feel me?",positive,positive
I was feelin' real proud of myself fo' holdin' back on dat strong-ass urge to cop some fabric.,positive,positive
"I feel so ugly, fat, and all alone.",negative,negative
"I'ma move right along to da post-interview part of da day. Da results gon' be way mo' excitin' and interestin' to you, I feel sho'.",positive,positive
I made Roger feel some type of way.,negative,positive
"I ain't never had no cavity, and da dentist always be praisin' me. He make me feel fly as hell 'cause of my bangin' dental health.",positive,positive
"I'm sho' much of da advantage is psychological. Da feelin' I've outsmarted da competition, who now hopeless as hell wit' they big ass chainring jump.",negative,positive
I was feelin' a lil' mo' salty 'bout what seemed like some janky-ass plannin' by them organizers.,negative,negative
"I find it may be a way fo' me to release my feelins, so dat I ain't troubled when I face da one who done punished my fam.",negative,negative
He prolly at school feelin' like trash and sufferin' through his day while I'm here at work.,negative,negative
"I feel you, readin' dat book always got me feelin' some type a way too. Shit be hittin' different when you really get into da story and connect wit' da characters. It's aight to feel dem emotions, just remember to take care of yo'self too, ya heard?",negative,positive
"I done put on some weight. I ain't feelin' myself, my self-image is shot to hell.",negative,negative
"I feel all outta sorts, anxious as hell, and straight up trippin'.",negative,negative
I done had several new members tell me how comfortable dey feel and how accepted dey is by da existing members. Dat's great to hear.,positive,positive
Amanda told us all 'bout the recent dreadful shit that went down.,negative,negative
"I'm tired of feelin' more than somebody else feel, and bein' embarrassed that I said somethin' which wasn't mutual.",negative,negative
"I done synced it wit' my iTunes, an' feel delighted dat music gon' be mo' accessible to me no matter where I'm at. It can once again heavily feature in my life.",positive,positive
I'm feelin' mad salty.,negative,positive
"I admit dat dere's a sort of a Mexi-goth feel or vibe to it, which I'm fond of.",positive,positive
"I meet up wit' da team, I don't feel welcomed or accepted.",positive,negative
De convo wit' Alphonse was straight trippin'.,negative,positive
I be tryin' to share what I bake wit' a whole lotta people 'cause I love 'em and want 'em to feel loved.,positive,positive
I'm just feelin' personally devastated dat dis happened at my college - in da school where I'm studyin'.,negative,negative
"I like to show homeowners dese catalogs to get da feel of dis: <reł=nofollow target=""_blank"" href=""http://www."">www.</reł=nofollow target=""_blank"" href=""http://",negative,positive
"I'm frankly surprised you think da minds of da quorum members weak, and on top of dat, I'm surprised you feel dey faith in da church could be shook by da letter I posted on my blog.",negative,negative
I made Alan feel hella good.,positive,positive
My ol' lady got me feeling shook.,negative,negative
"I'm feelin' all nostalgic. I went on Pinterest and found some dope-lookin' recipes fo' tomatoes. I had to share: <a href=""http://media.cache.net/"" target=""_blank"">here</a>.",positive,positive
"I be good at what I do: helpin' and reachin' kids who often get shrugged off as aggressive, not worth a damn, or unpleasant. Makes me feel useful, ya feel me?",positive,positive
I waited a whole ass minute for dat shit to download. Now I'm rememberin' a day when I had to wait to go to Walmart to cop a whole CD just to hear one damn song. Feelin' kinda stupid with my impatient ass.,negative,negative
Nichelle done pissed me off.,negative,negative
Da convo wit' Tia was gettin' on mah damn nerves.,negative,negative
My brotha found hisself in a grim sitch.,negative,negative
"I'm startin' to feel smooth. Oh, I'm straight vibin' now.",positive,positive
Heatha made me feel tore up from da flo' up.,negative,negative
I ain't feelin' quite as jolly though.,positive,negative
Da convo wit' Roger was funny as hell.,positive,positive
My mama told us all 'bout the recent outrageous shit that went down.,negative,negative
De convo wit' Jasmine was dope as hell.,positive,positive
"I so desperately wanna be able to help, but I feel so damn helpless.",negative,negative
I think it go back to never feelin' accepted when I was growin' up. I learned a internal dialogue I gotta let go of.,positive,negative
"I'd be like: Oh, da poor lady, always bein' sick, always bein' stressed, feelin' so isolated and shit.",negative,negative
"I started dis blog wit' pure intentions. I mus' confess, lately, I been feelin' a lil' disheartened by da knowledge dat dere don't seem ta be anybody readin' it.",negative,negative
I wonder what the other students in my classes feel 'bout me bein' fearless to throw answers out there.,positive,positive
I woke up feelin' mad groggy and hurtin' like a muthafucka.,negative,negative
I done started my fall semester and I'm straight up hype.,positive,positive
I feel like he was gettin' beat to areas of the ice where a defenseman shouldn't be.,negative,negative
"I feel I'm s'posed to hate dams an' all the control of nature they represent, but sometimes they really is the most elegant an' awe-inspirin' structures.",positive,positive
I feel some kinda artistic flow in my dome.,positive,positive
De convo wit dis boy was straight fire.,positive,positive
I'm on a double at work. I wasn't feelin' too sociable when I met my new roommate. I hope she don't think I'm a straight-up bitch.,positive,negative
I'm chillin'.,positive,positive
My unc' found hisself in a irritatin' situation.,negative,negative
I'm on the same exact combination I was on when I conceived Tate. I started feelin' hopeful dis month.,positive,positive
I made him feel tore up.,negative,negative
I been feelin' kinda down lately.,negative,negative
Malik got me hype as fuck.,positive,positive
Imma feel coo' handin' it ova to an edita.,positive,positive
I pretty much get a feelin' dat I ain't liked at all by dem.,positive,negative
I feel safe 'round you. I ain't never wanna lose you or let you go. Ever.,positive,positive
She told us all 'bout da recent threatenin' events.,negative,negative
I'm feelin' inspired today.,positive,positive
"I guess dis a memoir. So it feel like dat should be aight, too. 'Cept I don't know - sumn 'bout such deep self-absorption made me feel some type of way.",positive,negative
I be feelin' restless an' move to walk a long-ass way to find anotha right place.,negative,positive
"I be feelin' some type of way 'bout bein' amused, ya feel me?",positive,positive
"I be walkin' on da treadmill. I feel real smug all day. It's worth it, fa sho.",positive,positive
I feel aight wit nuttin' sexually or whateva goin' on.,positive,negative
I'm sayin' I feel fake.,negative,negative
I started feelin' pathetic an' ashamed.,negative,negative
