sentence,sentiment,prediction
"I am frankly surprised that you consider the minds of the quorum members weak, and furthermore, I'm surprised that you feel their faith in the church could be shaken by the letter I posted on my blog.",negative,negative
I made Alan feel ecstatic.,positive,positive
My wife made me feel anxious.,negative,negative
"I am feeling all nostalgic. I went on Pinterest and found some great-looking recipes for tomatoes. I had to share: <a href=""http://media.cache.net/"" target=""_blank"">here</a>.",positive,positive
"I am good at what I do: helping and reaching kids who are often shrugged off as aggressive, not worthwhile, or unpleasant. Makes me feel useful.",positive,positive
I waited for an eternity for it to download. Now I'm remembering a day when I had to wait to go to Walmart to buy a whole CD just to hear one song. Feeling kinda dumb with my impatience.,negative,negative
Nichelle made me feel irritated.,negative,negative
The conversation with Tia was annoying.,negative,negative
My brother found himself in a grim situation.,negative,negative
"I'm starting to feel graceful. Oh, happiness.",positive,positive
Heather made me feel devastated.,negative,negative
I'm not feeling quite as jolly though.,positive,negative
The conversation with Roger was hilarious.,positive,positive
My mother told us all about the recent outrageous events.,negative,negative
The conversation with Jasmine was amazing.,positive,positive
"I so desperately want to be able to help, but I feel so helpless.",negative,negative
I think it goes back to never feeling accepted when I was growing up. I learned an internal diatribe I need to let go of.,positive,negative
"I would have to think: Oh, the poor lady, always being sick, always being stressed, feeling so isolated.",negative,negative
"I started this blog with pure intentions. I must confess, lately, I've been feeling a little disheartened by the knowledge that there doesn't seem to be anybody reading it.",negative,negative
I wonder what the other students in my classes feel about my being fearless to throw answers out there.,positive,positive
I woke up feeling groggy and in so much pain.,negative,negative
I've begun my fall semester and feel thrilled.,positive,positive
I feel as if he was getting beaten to areas of the ice where a defenseman shouldn't.,negative,negative
"I feel I'm supposed to hate dams and all the control of nature they represent, but sometimes they really are the most elegant and awe-inspiring structures.",positive,positive
I feel some kind of artistic stream in my head.,positive,positive
The conversation with this boy was amazing.,positive,positive
I'm on a double at work. I wasn't feeling overly sociable when I met my new roommate. I hope she doesn't think I'm a complete bitch.,positive,negative
I'm feeling relaxed.,positive,positive
My uncle found himself in an irritating situation.,negative,negative
I am on the same exact combination I was on when I conceived Tate. I started feeling hopeful this month.,positive,positive
I made him feel devastated.,negative,negative
I've been feeling kinda gloomy lately.,negative,negative
Malik made me feel excited.,positive,positive
I will feel comfortable handing it over to an editor.,positive,positive
I pretty much get a feeling that I'm not liked at all by them.,positive,negative
I feel safe around you. I never want to lose you or let you go. Ever.,positive,positive
She told us all about the recent threatening events.,negative,negative
I'm feeling inspired today.,positive,positive
"I guess this is a memoir. So it feels like that should be fine, too. Except I don't know - something about such deep self-absorption made me feel uncomfortable.",positive,negative
I feel restless and move to walk a long way to find another right place.,negative,negative
I feel strongly about being amused.,positive,positive
I do walk on the treadmill. I feel really smug all day. It's worth it.,positive,positive
I feel ok with nothing sexually or whatsoever going on.,positive,negative
I'm saying I feel fake.,negative,negative
I started feeling pathetic and ashamed.,negative,negative
