Unnamed: 0,sentence,sentiment,text,prediction
2049,Though I do feel pressured to do this.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Though I do feel pressured to do this. [/INST]",negative
2050,I still can't shake the feeling of him equally loving us both.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I still can't shake the feeling of him equally loving us both. [/INST]",positive
2051,"Feeling happy, I made Alan.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, I made Alan. [/INST]",positive
2052,"Feeling so blessed, I am a part of your days.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so blessed, I am a part of your days. [/INST]",positive
2053,I feel confident it wasn't bothering him that it wasn't my company.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel confident it wasn't bothering him that it wasn't my company. [/INST]",positive
2054,"Feeling angry, I made my father.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling angry, I made my father. [/INST]",negative
2055,Depressing was the conversation with Jasmine.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Depressing was the conversation with Jasmine. [/INST]",negative
2056,Wonderful was the conversation with Nancy.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Wonderful was the conversation with Nancy. [/INST]",positive
2057,"Feeling grouchy, I got out of bed.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling grouchy, I got out of bed. [/INST]",negative
2058,"More than anything, I feel deeply honored.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: More than anything, I feel deeply honored. [/INST]",positive
2060,"Again, I have a feeling the Googler in this case was dissatisfied with his search results.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Again, I have a feeling the Googler in this case was dissatisfied with his search results. [/INST]",negative
2061,"Feeling resentful, I let emotion leak into the decision process and ended up with m.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling resentful, I let emotion leak into the decision process and ended up with m. [/INST]",negative
2062,"Lah, I still feel quite contented and happy.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Lah, I still feel quite contented and happy. [/INST]",positive
2063,"Assaulted by all directions, I feel.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Assaulted by all directions, I feel. [/INST]",negative
2066,"In mid to late September, I guess I feel kinda loyal to them since I ultimately plan on jumping ship to escape from California.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In mid to late September, I guess I feel kinda loyal to them since I ultimately plan on jumping ship to escape from California. [/INST]",positive
2069,"Using a larger resolution, I can't help feeling a little punished.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Using a larger resolution, I can't help feeling a little punished. [/INST]",negative
2070,Heartbreaking was the conversation with Leroy.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Heartbreaking was the conversation with Leroy. [/INST]",negative
2071,"Feeling sad, the situation makes my dad.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling sad, the situation makes my dad. [/INST]",positive
2072,"Saying that, I feel bad, like it's just an excuse or something.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Saying that, I feel bad, like it's just an excuse or something. [/INST]",negative
2073,"Once again, I am starting to feel very indecisive with girls now that I am no longer a virgin.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Once again, I am starting to feel very indecisive with girls now that I am no longer a virgin. [/INST]",negative
2074,"Helping men become better candidates for interaction, I often feel like a traitor to my sex but I am assured by the fact that I feel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Helping men become better candidates for interaction, I often feel like a traitor to my sex but I am assured by the fact that I feel. [/INST]",positive
2075,"Feeling scared, I made Ellen.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling scared, I made Ellen. [/INST]",positive
2076,"Feeling excited, I made my aunt.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, I made my aunt. [/INST]",positive
2077,"Giving my full attention to this weather masterpiece, I feel content to just be present.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Giving my full attention to this weather masterpiece, I feel content to just be present. [/INST]",positive
2078,"I finally decided that, due to the fact that I feel that the posts should have something important or at least interesting to share, it was partially.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I finally decided that, due to the fact that I feel that the posts should have something important or at least interesting to share, it was partially. [/INST]",positive
2079,"Feeling excited, Jerome made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling excited, Jerome made me. [/INST]",positive
2080,"Feeling relieved, I made Jack.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, I made Jack. [/INST]",positive
2081,"Eventually, I feel that most likely Fukumura Mizuki will fill in the gigantic hole left by the most caring member.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Eventually, I feel that most likely Fukumura Mizuki will fill in the gigantic hole left by the most caring member. [/INST]",positive
2082,"As soon as the cameras turned off, I can't help feeling like something violent happened. I wish I could find it on YouTube.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: As soon as the cameras turned off, I can't help feeling like something violent happened. I wish I could find it on YouTube. [/INST]",negative
2084,"All about the recent amazing events, Latisha told us.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent amazing events, Latisha told us. [/INST]",positive
2085,"Today, I am feeling fabulous, but I don't know why.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Today, I am feeling fabulous, but I don't know why. [/INST]",positive
2086,"To see a view, climbing a mountain is necessary.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: To see a view, climbing a mountain is necessary. [/INST]",positive
2088,"Upon my waking, I cannot help but feel insulted that my master did not see the need to greet me.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Upon my waking, I cannot help but feel insulted that my master did not see the need to greet me. [/INST]",negative
